TWIN_ID,Q10,Q13,Q14,Q15,Q16,Q6,Q8,Q9,job1_item1,job1_item2,job1_item3,job1_item4,job1_item5,job1_item6,job1_item7,job1_item8,job2_item1,job2_item2,job2_item3,job2_item4,job2_item5,job2_item6,job2_item7,job2_item8,job3_item1,job3_item2,job3_item3,job3_item4,job3_item5,job3_item6,job3_item7,job3_item8,job4_item1,job4_item2,job4_item3,job4_item4,job4_item5,job4_item6,job4_item7,job4_item8,target_behavior_green,target_behavior_organ,choice_target_attraction,choice_target_binary,choice_target_compromise,Q26,Q33,Q35,Q38,PPV,I_indiv_mean,I_org_mean,Q_indiv_mean,Q_org_mean,scenario_close_QI,scenario_open_QI,gratitude,gratitude_manipulation_check,lack of control,lack_of_control_manipulation_check,Fairness,Father education,Redistribution 1,Redistribution 2,Trust,Work vs Luck,DAT_perf,SSPT,task 1 - attitude_change,task 2 - S1,task 2 - S2,task 2 - S3,task 3 - S1,task 3 - S2,task 3 - S3,Fake1_3,Fake2_3,Fake3_3,Fake4_3,Fake5_3,Fake6_3,Fake7_3,Fake8_3,Real1_3,Real2_3,Real3_3,Real4_3,Real5_3,Real6_3,Real7_3,Real8_3,fairness_average,percent_correct,reg_support,rating_10_1,rating_1_1,rating_2_1,rating_3_1,rating_4_1,rating_5_1,rating_6_1,rating_7_1,rating_8_1,rating_9_1,rating1,rating10,rating11,rating12,rating13,rating14,rating15,rating16,rating17,rating18,rating19,rating2,rating20,rating3,rating4,rating5,rating6,rating7,rating8,rating9,DV1,log_WTP,Achap1_aro,Achap1_val,Achap2_aro,Achap2_val,Bchap1_aro,Bchap1_val,Bchap2_aro,Bchap2_val,algo_knowledge_Netflix,algo_knowledge_TikTok,pref_control_Netflix,pref_control_TikTok,strategization_type1_Netflix,strategization_type1_TikTok,strategization_type2_Netflix,strategization_type2_TikTok,usage_Netflix,usage_TikTok,Profile1,Profile10,Profile11,Profile12,Profile13,Profile14,Profile15,Profile16,Profile17,Profile18,Profile2,Profile3,Profile4,Profile5,Profile6,Profile7,Profile8,Profile9,fair1
273.0,5.0,3.0,4.0,5.0,3.0,1.0,5.0,2.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,,,,,,,,,,1.0,3.1578947368421053,3.0,3.3333333333333335,2.5714285714285716,1.0,1.0,3.833333333333333,5.0,,,1.0,12.0,2.0,4.0,3.0,2.0,,,0.0,2.5,2.5,1.5,6.0,3.0,6.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,,,,8.0,6.0,6.0,6.0,5.0,5.0,7.0,5.0,7.0,8.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,5.0,6.1092475827643655,3.4,2.65,3.6,2.75,4.25,4.1,4.55,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,2.0,12.0,2.0,4.0,2.0,2.0,,,-10.0,2.5,1.0,1.5,6.0,5.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.833333333333333,100.0,6.0,7.0,8.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,4.0,2.0,1.0,2.0,3.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,2.0,5.0,6.0,5.521460917862246,,,,,,,,,,,,,,,,,,,2.0,6.0,6.0,3.0,6.0,5.0,3.0,5.0,3.0,2.0,3.0,5.0,2.0,4.0,4.0,3.0,2.0,4.0,
275.0,1.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,,,,,,3.6842105263157894,3.5555555555555554,3.2777777777777777,2.7142857142857144,1.0,1.0,,,,,2.0,12.0,5.0,5.0,3.0,2.0,,,5.0,3.0,3.5,1.5,5.0,4.0,5.0,2.0,2.0,4.0,4.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,3.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,5.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.666666666666667,5.991464547107982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,,,,,3.0,3.210526315789474,3.888888888888889,3.4444444444444446,3.4285714285714284,1.0,1.0,,,,,3.0,12.0,3.0,5.0,1.0,2.0,,,5.0,3.5,4.5,2.5,4.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,,,,9.0,6.0,6.0,8.0,6.0,7.0,5.0,7.0,9.0,7.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,,,,,,,,,,,1.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
277.0,3.0,3.0,4.0,4.0,3.0,2.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,,,,,1.0,3.5789473684210527,3.5555555555555554,3.2777777777777777,3.0,1.0,0.0,2.833333333333333,4.0,,,1.0,12.0,1.0,1.0,3.0,1.0,,,5.0,3.0,5.0,3.5,3.0,5.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,5.0,4.0,4.0,2.8333333333333335,100.0,5.5,6.0,7.0,6.0,7.0,7.0,6.0,6.0,8.0,5.0,6.0,4.0,2.0,5.0,5.0,4.0,4.0,5.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,,,,,,,,,,,1.0,,5.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,7.0
278.0,2.0,4.0,4.0,5.0,4.0,5.0,2.0,4.0,2.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,4.0,6.0,6.0,5.0,6.0,5.0,5.0,4.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,,,,,1.0,3.8421052631578942,3.5555555555555554,3.7222222222222223,3.7142857142857144,1.0,0.0,,,,,1.0,12.0,5.0,5.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.0,8.0,9.0,8.0,7.0,7.0,9.0,6.0,9.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,5.857933154483459,2.3,2.4,3.0,2.9,3.95,3.55,4.15,2.75,1.0,,5.0,,1.0,,1.0,,3.0,,2.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,4.0,3.0,5.0,3.0,4.0,2.0,5.0,2.0,3.0,3.0,
279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.6842105263157894,3.7777777777777777,3.5555555555555554,3.142857142857143,1.0,1.0,,,4.423611111111111,6.0,1.0,12.0,5.0,5.0,3.0,2.0,,,8.0,2.0,2.5,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,7.0,6.0,7.0,7.0,6.0,6.0,6.0,4.0,6.0,6.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280.0,1.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,2.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,6.0,5.0,5.0,5.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,3.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,,,,,1.0,4.052631578947368,3.4444444444444446,3.5,2.7142857142857144,1.0,1.0,5.833333333333334,6.0,,,1.0,12.0,5.0,5.0,3.0,2.0,,,5.0,1.5,1.0,1.0,6.0,4.0,7.0,3.0,3.0,4.0,3.0,1.0,2.0,4.0,4.0,3.0,3.0,1.0,2.0,3.0,4.0,4.0,4.0,1.8333333333333333,100.0,7.0,7.0,8.0,8.0,8.0,6.0,6.0,6.0,8.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.333333333333333,6.396929655216146,,,,,,,,,,,,,,,,,,,2.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0,3.0,4.0,2.0,6.0,2.0,3.0,2.0,
281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3157894736842106,3.0,2.7777777777777777,2.7142857142857144,1.0,0.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.8421052631578942,3.7777777777777777,4.0,3.7142857142857144,1.0,0.0,,,4.694444444444445,5.333333333333333,,,,,,,,,5.0,2.0,3.0,3.0,5.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,2.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,,,,,,,,,,,1.0,,5.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
283.0,5.0,4.0,1.0,4.0,3.0,3.0,5.0,3.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,,,,,,,,,,,4.368421052631579,4.333333333333333,4.222222222222222,4.428571428571429,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.0,1.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,,,,,1.0,3.6842105263157894,3.5555555555555554,3.388888888888889,3.142857142857143,1.0,0.0,,,,,3.0,12.0,3.0,4.0,1.0,2.0,,,5.0,4.5,2.5,2.0,4.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,,,,8.0,7.0,8.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,2.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,3.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,2.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,,,,,,,,,,,4.105263157894737,3.6666666666666665,4.111111111111111,3.7142857142857144,1.0,1.0,,,4.138888888888889,5.666666666666667,1.0,16.0,3.0,4.0,3.0,1.0,,,,,,,,,,4.0,2.0,4.0,2.0,1.0,2.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,,,,,,,,,,,,,,5.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,2.0,3.0,4.0,4.0,5.0,3.0,5.0,5.0,3.0,3.0,4.0,5.333333333333333,6.684611727667927,,,,,,,,,,,,,,,,,,,3.0,6.0,5.0,3.0,6.0,5.0,4.0,5.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,2.0,2.0,4.0,
286.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,4.105263157894737,3.7777777777777777,3.9444444444444446,3.5714285714285716,1.0,1.0,,,,,1.0,12.0,3.0,4.0,2.0,2.0,0.8868255664348466,1.025260324656325,6.0,2.5,2.0,2.0,3.0,5.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,5.0,2.0,2.0,4.0,5.0,5.0,5.0,3.0,100.0,6.5,6.0,4.0,4.0,6.0,9.0,4.0,7.0,9.0,6.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,,,3.75,2.25,3.75,3.0,3.4,3.6,3.45,3.55,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,6.0
287.0,3.0,5.0,1.0,5.0,3.0,4.0,5.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,,,,,1.0,4.105263157894737,3.7777777777777777,4.0,3.7142857142857144,1.0,1.0,,,,,3.0,16.0,1.0,2.0,3.0,1.0,,,5.0,1.5,3.0,3.5,6.0,6.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,5.0,4.0,4.0,,,,7.0,9.0,7.0,6.0,7.0,6.0,6.0,4.0,7.0,7.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,3.0,,,,,,,,,,,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,5.0,,,,,,,,,,,,,,,,,,,8.0
288.0,1.0,5.0,4.0,5.0,5.0,5.0,1.0,4.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,2.0,4.0,4.052631578947368,3.111111111111111,2.9444444444444446,2.5714285714285716,1.0,0.0,,,,,2.0,12.0,5.0,5.0,2.0,2.0,,,3.0,5.5,5.5,5.5,2.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,3.0,4.0,2.0,1.0,2.0,3.0,5.0,4.0,5.0,1.8333333333333333,100.0,7.0,7.0,4.0,6.0,7.0,6.0,8.0,6.0,7.0,6.0,8.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,2.0,4.333333333333333,6.1092475827643655,3.8,2.05,3.7,2.7,3.6,3.6,3.6,3.45,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,3.0,2.0,4.0,3.0,4.0,3.0,5.0,2.0,4.0,2.0,6.0,2.0,2.0,2.0,9.0
290.0,1.0,5.0,4.0,5.0,5.0,5.0,1.0,4.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,6.0,4.0,3.111111111111111,3.5,2.4285714285714284,1.0,1.0,,,,,3.0,12.0,5.0,5.0,1.0,2.0,,,,,,,,,,2.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,4.0,3.0,,,,5.0,7.0,7.0,8.0,4.0,5.0,6.0,6.0,7.0,6.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,2.0,5.0,4.0,2.0,5.333333333333333,6.396929655216146,3.7,3.6,3.75,3.2,3.6,2.9,3.4,2.9,,,,,,,,,,,2.0,3.0,3.0,5.0,3.0,2.0,5.0,3.0,4.0,3.0,5.0,2.0,3.0,2.0,6.0,2.0,3.0,3.0,
291.0,5.0,3.0,4.0,4.0,3.0,2.0,5.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,,,,,,,,,,1.0,3.6842105263157894,3.6666666666666665,3.7222222222222223,3.4285714285714284,1.0,1.0,,,,,1.0,12.0,1.0,1.0,3.0,1.0,,,5.0,2.0,2.5,2.0,6.0,5.0,6.0,,,,,,,,,,,,,,,,,2.6666666666666665,100.0,3.5,9.0,7.0,6.0,7.0,6.0,6.0,9.0,6.0,6.0,7.0,4.0,3.0,5.0,3.0,4.0,4.0,2.0,5.0,4.0,3.0,2.0,5.0,5.0,1.0,4.0,5.0,2.0,4.0,4.0,5.0,,,,,,,,,,,1.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0,3.0,5.0,,,,,,,,,,,,,,,,,,,
292.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,,,,,,,,,,1.0,3.526315789473684,3.7777777777777777,3.3333333333333335,2.4285714285714284,1.0,0.0,,,4.868055555555555,5.0,2.0,12.0,3.0,3.0,2.0,2.0,,,5.0,4.5,5.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,4.0,3.0,2.6666666666666665,100.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,5.0,4.0,4.666666666666667,5.991464547107982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,1.0,2.6842105263157894,3.2222222222222223,2.7222222222222223,2.857142857142857,1.0,1.0,,,,,3.0,12.0,5.0,5.0,1.0,3.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,7.0,6.0,4.0,4.0,5.0,4.0,8.0,7.0,7.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,3.3333333333333335,5.857933154483459,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,
294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,8.0,6.0,7.0,9.0,6.0,7.0,9.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.0,1.0,3.0,4.0,5.0,4.0,4.0,1.0,4.0,2.0,3.0,5.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,4.083333333333333,2.0,,,3.0,12.0,5.0,5.0,1.0,2.0,,,5.0,5.5,4.5,3.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,4.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,5.857933154483459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,,,,,,7.0,2.0,7.0,7.0,1.0,4.105263157894737,3.888888888888889,4.111111111111111,3.5714285714285716,1.0,1.0,,,,,2.0,12.0,2.0,2.0,1.0,2.0,,,5.0,3.0,3.5,2.5,4.0,5.0,5.0,3.0,3.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,3.3333333333333335,100.0,6.0,8.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,4.0,2.0,5.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,,,3.65,3.45,3.65,3.4,3.65,2.7,3.75,2.95,,,,,,,,,,,2.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,
297.0,5.0,2.0,4.0,4.0,3.0,1.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,,,,,3.0,3.263157894736842,3.3333333333333335,3.2222222222222223,2.4285714285714284,1.0,1.0,,,3.9652777777777777,6.0,2.0,12.0,1.0,1.0,3.0,1.0,,,5.0,2.5,3.0,2.0,5.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.1666666666666665,100.0,5.5,6.0,6.0,7.0,6.0,8.0,9.0,6.0,7.0,5.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,5.0,5.0,2.0,5.0,4.0,2.0,4.0,2.0,1.0,3.0,4.0,2.0,4.0,2.0,3.0,1.0,4.0,
298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,3.0,16.0,2.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.0,7.0,8.0,8.0,9.0,9.0,9.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,12.0,5.0,5.0,3.0,2.0,0.9069456021201556,1.000826145544877,5.0,3.0,2.0,2.0,6.0,4.0,6.0,3.0,1.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,5.0,4.0,4.0,2.6666666666666665,100.0,7.0,,,,,,,,,,,5.0,5.0,2.0,4.0,5.0,4.0,3.0,3.0,2.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,,,3.65,2.7,3.75,2.1,3.45,3.15,3.4,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
300.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,2.0,2.0,5.0,6.0,6.0,6.0,6.0,5.0,7.0,2.0,5.0,5.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,,,,,2.0,3.210526315789474,3.7777777777777777,3.5,3.7142857142857144,1.0,1.0,5.416666666666666,6.0,,,1.0,16.0,3.0,3.0,2.0,2.0,,,-5.0,2.0,3.0,2.5,5.0,4.0,6.0,,,,,,,,,,,,,,,,,3.3333333333333335,100.0,6.0,6.0,7.0,8.0,7.0,8.0,7.0,9.0,8.0,8.0,9.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,1.0,5.0,4.0,3.0,4.0,4.333333333333333,5.991464547107982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
