TWIN_ID,Q10,Q13,Q14,Q15,Q16,Q6,Q8,Q9,job1_item1,job1_item2,job1_item3,job1_item4,job1_item5,job1_item6,job1_item7,job1_item8,job2_item1,job2_item2,job2_item3,job2_item4,job2_item5,job2_item6,job2_item7,job2_item8,job3_item1,job3_item2,job3_item3,job3_item4,job3_item5,job3_item6,job3_item7,job3_item8,job4_item1,job4_item2,job4_item3,job4_item4,job4_item5,job4_item6,job4_item7,job4_item8,target_behavior_green,target_behavior_organ,choice_target_attraction,choice_target_binary,choice_target_compromise,Q26,Q33,Q35,Q38,PPV,I_indiv_mean,I_org_mean,Q_indiv_mean,Q_org_mean,scenario_close_QI,scenario_open_QI,gratitude,gratitude_manipulation_check,lack of control,lack_of_control_manipulation_check,Fairness,Father education,Redistribution 1,Redistribution 2,Trust,Work vs Luck,DAT_perf,SSPT,task 1 - attitude_change,task 2 - S1,task 2 - S2,task 2 - S3,task 3 - S1,task 3 - S2,task 3 - S3,Fake1_3,Fake2_3,Fake3_3,Fake4_3,Fake5_3,Fake6_3,Fake7_3,Fake8_3,Real1_3,Real2_3,Real3_3,Real4_3,Real5_3,Real6_3,Real7_3,Real8_3,fairness_average,percent_correct,reg_support,rating_10_1,rating_1_1,rating_2_1,rating_3_1,rating_4_1,rating_5_1,rating_6_1,rating_7_1,rating_8_1,rating_9_1,rating1,rating10,rating11,rating12,rating13,rating14,rating15,rating16,rating17,rating18,rating19,rating2,rating20,rating3,rating4,rating5,rating6,rating7,rating8,rating9,DV1,log_WTP,Achap1_aro,Achap1_val,Achap2_aro,Achap2_val,Bchap1_aro,Bchap1_val,Bchap2_aro,Bchap2_val,algo_knowledge_Netflix,algo_knowledge_TikTok,pref_control_Netflix,pref_control_TikTok,strategization_type1_Netflix,strategization_type1_TikTok,strategization_type2_Netflix,strategization_type2_TikTok,usage_Netflix,usage_TikTok,Profile1,Profile10,Profile11,Profile12,Profile13,Profile14,Profile15,Profile16,Profile17,Profile18,Profile2,Profile3,Profile4,Profile5,Profile6,Profile7,Profile8,Profile9,fair1
746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,5.833333333333334,6.0,,,,,,,,,,,1.0,4.5,4.5,1.5,5.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,8.0,1.0,1.0,8.0,6.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,4.0,,0.0,,0.0,,2.0,,,,,,,,,,,,,,,,,,,,
747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.8947368421052633,3.4444444444444446,3.111111111111111,3.142857142857143,1.0,1.0,,,,,2.0,14.0,4.0,2.0,3.0,2.0,,,,,,,,,,1.0,1.0,1.0,5.0,4.0,2.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,6.0,6.0,5.0,6.0,6.0,6.0,2.0,2.0,3.0,4.0,5.0,3.0,5.0,2.0,5.0,2.0,5.0,4.0,4.0,7.0,5.0,6.0,5.0,2.0,3.0,4.0,5.0,6.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,3.0,3.0,3.0,3.111111111111111,3.2222222222222223,3.4285714285714284,1.0,1.0,,,,,3.0,16.0,5.0,4.0,1.0,3.0,,,10.0,6.0,7.0,1.0,2.0,3.0,3.0,2.0,5.0,2.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,1.0,5.0,3.0,5.0,3.0,,,,6.0,5.0,7.0,8.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,5.666666666666667,6.214608098422191,3.7,2.85,3.0,3.85,3.15,3.35,3.55,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,6.0,7.0,,,,,,,,,,,53.0,1.0,1.5,6.0,5.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.333333333333333,33.33333333333333,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752.0,3.0,3.0,4.0,5.0,3.0,1.0,5.0,4.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,7.0,3.473684210526316,3.0,2.7777777777777777,3.0,0.0,0.0,,,,,2.0,13.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,5.0,7.0,4.0,7.0,6.0,7.0,8.0,8.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,1.0,5.298317366548036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
753.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,5.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,6.0,4.0,6.0,5.0,4.0,6.0,6.0,6.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,4.0,5.0,6.0,5.0,1.0,0.0,,,,2.0,7.0,6.0,5.0,4.0,3.3157894736842106,3.0,3.611111111111111,3.4285714285714284,0.0,1.0,4.833333333333333,4.0,,,2.0,16.0,4.0,3.0,2.0,2.0,,,,,,,,,,6.0,4.0,1.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,3.0,1.0,4.0,5.0,5.0,6.0,2.8333333333333335,16.666666666666664,6.0,8.0,7.0,5.0,7.0,9.0,5.0,8.0,9.0,6.0,7.0,2.0,5.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,,,3.45,3.9,3.1,3.1,3.7,3.1,3.3,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0
754.0,1.0,5.0,2.0,5.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,6.0,,,,,,,,,,,3.8421052631578942,3.3333333333333335,3.6666666666666665,3.4285714285714284,1.0,0.0,,,,,2.0,16.0,5.0,5.0,2.0,3.0,,,5.0,4.0,5.5,1.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,,,,,,,,,,,,,,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,2.0,12.0,4.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,1.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,,,,,,,,,,,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,9.0,9.0,6.0,6.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.052631578947368,4.444444444444445,4.111111111111111,4.571428571428571,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,4.0,4.0,6.0,6.0,5.0,6.0,6.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,1.0,1.0,5.0,6.0,6.0,7.0,6.0,7.0,,,,,,,,,,1.0,,,,,,,,,4.381944444444445,4.666666666666667,2.0,12.0,3.0,4.0,1.0,2.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,3.3333333333333335,50.0,5.0,6.0,6.0,6.0,6.0,8.0,6.0,4.0,6.0,6.0,5.0,5.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761.0,5.0,5.0,2.0,5.0,5.0,4.0,1.0,3.0,1.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,7.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,5.0,4.0,4.0,5.0,5.0,,,,,,,,,,1.0,4.2631578947368425,3.111111111111111,4.166666666666667,4.571428571428571,1.0,1.0,5.916666666666666,5.0,,,,,,,,,,,0.0,2.5,3.5,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,2.0,,,,1.0,4.0,1.0,7.0,1.0,1.0,7.0,7.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,4.333333333333333,5.0106352940962555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.210526315789474,3.3333333333333335,3.5555555555555554,4.428571428571429,0.0,0.0,,,,,2.0,14.0,5.0,1.0,1.0,2.0,,,11.0,3.0,6.5,3.0,5.0,4.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,1.0,6.0,4.0,4.0,6.0,5.0,6.0,5.0,4.0,,,,,,,,,,,,,,3.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,5.0,4.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9473684210526314,3.7777777777777777,4.5,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,5.0,3.0,4.0,2.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.631578947368421,3.111111111111111,3.2222222222222223,3.857142857142857,0.0,1.0,,,4.326388888888889,1.6666666666666667,3.0,12.0,3.0,1.0,1.0,1.0,,,10.0,2.0,2.0,5.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,2.0,4.0,5.0,2.0,4.0,5.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.416666666666667,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768.0,2.0,5.0,4.0,5.0,4.0,4.0,2.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,1.0,0.0,1.0,1.0,0.0,,,,,1.0,3.736842105263158,3.2222222222222223,3.888888888888889,4.285714285714286,0.0,1.0,,,4.222222222222222,6.0,,,,,,,,,,,,,,,,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,,,,,,,,,,,,,,5.0,1.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.666666666666667,4.59511985013459,,,,,,,,,1.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
769.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,3.0,2.0,5.0,4.0,4.0,3.789473684210526,3.2222222222222223,4.055555555555555,3.5714285714285716,1.0,1.0,5.916666666666666,6.0,,,2.0,18.0,4.0,4.0,2.0,2.0,,,9.0,3.0,4.0,4.5,6.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,5.0,4.382026634673881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6666666666666665,5.0,,,2.0,16.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771.0,1.0,3.0,4.0,5.0,5.0,5.0,1.0,4.0,1.0,2.0,3.0,4.0,3.0,3.0,5.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,5.0,4.0,3.0,5.0,5.0,3.0,2.0,1.0,4.0,5.0,5.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,2.0,12.0,5.0,4.0,1.0,2.0,,,16.0,4.0,5.5,1.0,1.0,6.0,3.0,4.0,1.0,5.0,5.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,6.0,5.0,,,,6.0,7.0,9.0,5.0,5.0,4.0,9.0,8.0,4.0,1.0,5.0,5.0,4.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,2.0,4.0,2.0,2.0,5.333333333333333,6.214608098422191,,,,,,,,,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,9.0
773.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,5.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,1.0,,,,,,,5.416666666666667,5.666666666666667,,,3.0,12.0,4.0,5.0,1.0,2.0,,,,,,,,,,2.0,2.0,3.0,4.0,4.0,5.0,2.0,5.0,1.0,3.0,3.0,2.0,2.0,5.0,2.0,5.0,,,,6.0,6.0,9.0,1.0,6.0,4.0,6.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,4.5,4.0,3.5,2.5,5.0,2.5,3.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774.0,1.0,5.0,4.0,2.0,1.0,2.0,2.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,4.0,5.0,6.0,5.0,6.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,,,,,,,,1.0,,,,,,,5.583333333333334,7.0,,,,,,,,,,,0.0,1.0,7.0,2.5,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,6.0,4.31748811353631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0
775.0,4.0,5.0,4.0,4.0,4.0,3.0,1.0,4.0,1.0,4.0,6.0,5.0,7.0,7.0,4.0,7.0,2.0,3.0,5.0,4.0,6.0,7.0,4.0,3.0,6.0,3.0,7.0,5.0,7.0,7.0,6.0,7.0,1.0,1.0,4.0,6.0,7.0,5.0,7.0,2.0,0.0,0.0,1.0,1.0,1.0,,,,,1.0,3.526315789473684,3.0,3.9444444444444446,4.142857142857143,1.0,1.0,,,,,1.0,16.0,5.0,5.0,3.0,3.0,,,0.0,2.0,5.5,1.5,1.0,5.0,1.0,,,,,,,,,,,,,,,,,5.333333333333333,50.0,7.0,5.0,8.0,8.0,6.0,9.0,5.0,4.0,8.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,4.333333333333333,4.31748811353631,3.45,3.65,4.35,2.35,3.25,2.3,1.95,2.0,1.0,,1.0,,0.0,,0.0,,2.0,,,,,,,,,,,,,,,,,,,,9.0
776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,,,,,7.0,3.263157894736842,2.4444444444444446,3.111111111111111,2.4285714285714284,1.0,1.0,4.666666666666667,5.666666666666667,,,1.0,16.0,5.0,3.0,3.0,2.0,0.9239668020952058,1.0353880351263118,2.0,4.0,4.5,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,2.5,66.66666666666666,6.5,5.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,5.0,7.090076835776092,3.0,3.2,3.6,3.0,4.7,2.3,4.0,3.8,1.0,,2.0,,0.0,,0.0,,2.0,,,,,,,,,,,,,,,,,,,,
777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,,,,,1.0,3.1578947368421053,2.888888888888889,3.611111111111111,4.142857142857143,0.0,1.0,5.416666666666667,5.0,,,2.0,18.0,4.0,5.0,2.0,1.0,,,-3.0,2.0,2.5,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,,,,9.0,4.0,4.0,4.0,4.0,6.0,9.0,9.0,4.0,9.0,3.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,5.0,1.0,4.0,4.0,1.0,4.0,3.0,6.333333333333333,4.23410650459726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0,5.0,7.0,5.0,6.0,7.0,7.0,7.0,6.0,6.0,2.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,4.0,3.6842105263157894,3.2222222222222223,4.166666666666667,4.0,1.0,0.0,,,,,3.0,13.0,5.0,3.0,1.0,3.0,0.8338183563441982,1.01712479318043,41.0,4.5,5.0,4.5,1.0,6.0,5.0,3.0,2.0,3.0,5.0,6.0,3.0,4.0,1.0,1.0,4.0,6.0,4.0,2.0,3.0,4.0,6.0,2.3333333333333335,33.33333333333333,7.0,5.0,8.0,7.0,9.0,6.0,8.0,6.0,9.0,9.0,6.0,,,,,,,,,,,,,,,,,,,,,4.666666666666667,3.912023005428146,,,,,,,,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
779.0,1.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,6.0,5.0,5.0,6.0,7.0,4.0,5.0,6.0,6.0,5.0,7.0,6.0,7.0,2.0,7.0,4.0,6.0,7.0,5.0,6.0,7.0,7.0,1.0,2.0,6.0,4.0,6.0,6.0,7.0,3.0,0.0,0.0,,,,,,,,3.0,3.8947368421052633,3.6666666666666665,3.6666666666666665,4.285714285714286,1.0,0.0,,,,,2.0,10.0,5.0,4.0,2.0,2.0,,,2.0,3.5,4.5,1.5,2.0,4.0,1.0,3.0,1.0,6.0,5.0,1.0,2.0,5.0,3.0,4.0,6.0,2.0,4.0,2.0,5.0,5.0,6.0,,,,5.0,4.0,1.0,7.0,4.0,7.0,5.0,6.0,5.0,9.0,1.0,2.0,3.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,0.8714842863822307,1.0049856931357588,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.0,8.0,8.0,5.0,1.0,7.0,1.0,7.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,2.0,18.0,5.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,4.0,5.0,5.0,6.0,4.0,8.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,5.0,6.0,5.0,5.0,6.0,5.0,4.0,5.0,6.0,6.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,4.0,3.0,2.0,5.0,5.0,5.0,6.0,5.0,4.0,,,,,,,,,,,3.4210526315789473,3.111111111111111,3.2222222222222223,3.5714285714285716,0.0,1.0,,,,,,,,,,,,,,,,,,,,4.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,2.0,1.0,4.0,5.0,4.0,3.0,3.0,,,,,,,,,,,,,,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,,,,,,,,,,,1.0,,3.0,,0.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.409722222222222,6.0,,,,,,,,,12.0,4.0,5.5,4.5,4.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,1.7,2.7,1.5,4.05,3.35,4.0,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75,4.0,,,3.0,18.0,4.0,4.0,1.0,2.0,,,-1.0,4.5,4.5,4.5,2.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,1.0,12.0,5.0,5.0,3.0,2.0,,,,,,,,,,5.0,5.0,4.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,,,,,,,,,,,,,,2.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,6.666666666666667,5.703782474656201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
